Actor_name	Pageviews
David Hadinger	nan
David Haig	604577
David Haley	12610
David Hall	18987
David Hallyday	173067
David Hamilton	30583
David Hanson	6759
David Harbour	6804289
David Harewood	1061632
David Harris	41293
David Hart	8328
David Hartford	4850
David Hartman	7251
David Haskell	68516
David Hasselhoff	4166016
David Hasseløy	nan
David Hayat	nan
David Haydn-Jones	nan
David Hayman	575386
David Hayter	591132
David Hayward	37358
David Healy	6293
David Heavener	25457
David Hedison	657781
David Hemblen	45669
David Hemmings	557638
David Henesy	20739
David Henrie	1198779
David Herman	758203
David Hess	111864
David Hewlett	523806
David Heyman	364005
David Heymann	11594
David Hicken	nan
David Hickey	3371
David Hill	23711
David Hirsch	1519
David Hobbs	6311
David Hodo	262205
David Hoffman	71716
David Hoflin	145288
David Holbrook	15173
David Holmes	34091
David Homb	1
David Homewood	nan
David Horne	2096
David Hornsby	1549234
David Horovitch	79406
David Horton	2085
David House	13425
David Huband	43268
David Huddleston	465656
David Huffman	84360
David Hugghins	nan
David Hunt	19312
David Hurley	235971
David Hurst	59065
David Hutcheson	11392
David Hutchins	3602
David Hyde Pierce	2591803
David Hyry	nan
David Ian	16379
David Ihesie	nan
David Ilku	nan
David Irving	1741889
David J. Francis	4245
David J. Howe	16243
David J. Steinberg	59363
David J. Stewart	16207
David Jack Holt	6600
David Jacobson	2941
David Jacox	nan
David Jalil	nan
David James	30357
David James Elliott	1031112
David Janssen	723164
David Jarre	nan
David Jason	2692966
David Jaster	nan
David Jean Thomas	nan
David Jensen	160970
David Jeremiah	452957
David Jewell	7451
David Johansen	749380
David Johansson	3815
David Jolliffe	11909
David Jonsson	nan
David Joseph	22090
David Joseph Martinez	nan
David Julian Hirsh	55402
David K. Guida II	nan
David Kagen	21424
David Kahn	5428
David Katz	18260
David Kaufman	7028
David Kaye	126047
David Keats	nan
David Keeling	2461
David Keir	5974
David Keith	936952
David Kelly	27494
David Kency	nan
David Kendall	3607
David Kennard	nan
David Kennedy	19413
David Kent	5584
David Kernan	43705
David Kiiskinen	nan
David King	37494
David Kinney	nan
David Knapp	1651
David Knight	24329
David Knopov	nan
David Koechner	1338613
David Kossoff	118746
David Kraus	nan
David Kriegel	1
David Kross	418501
David Kruger	nan
David Krumholtz	2003142
David L. Crowley	nan
David L. McCallum	nan
David La Haye	24233
David LaChapelle	549351
David Labiosa	22188
David Ladd	540493
David Lago	23362
David Lam Tak-Luk	414
David Lampson	nan
David Landau	6071
David Lander	538437
David Landsberg	36435
David Landsness	nan
David Lane	14962
David Langton	66100
David Larocque-Gauthier	nan
David Lascher	266085
David Lavine	nan
David Lawrence	19563
David Leary	nan
David Leclercq	nan
David Lee	52849
David Lee Bynum	nan
David Lee McInnis	327650
David Lee Smith	185624
David Lee Valle	nan
David Lehre	nan
David Leisure	222410
David Leitch	379661
David Leland	43460
David Lemoyne	nan
David Lennie	nan
David Lenthall	nan
David Leon	526141
David Leonard	9692
David Letch	nan
David Letterman	5157286
David Levi	4384
David Levien	83581
David Levy	41468
David Lewis	424066
David Lichine	11861
David Lindstedt	nan
David Lines	nan
David Lipper	nan
David Lister	5236
David Lochary	90650
David Lodge	19943
David Logan Rankin	nan
David Lombard	nan
David Lourie	nan
David Love	14043
David Lovgren	14858
David Low	4751
David Lowe	10964
David Lucas	5970
David Lynch	5325638
David Lyon	3456
David Lyons	19609
David Lythgoe	2849
David M. Kaufman	nan
David M. Wallace	nan
David Macniven	nan
David Magidoff	nan
David Main	1082
David Maldonado	nan
David Mallinson	32
David Mann	23636
David Manners	103596
David Manzanares	nan
David Marchand	4786
David Marciano	212882
David Margulies	170979
David Markham	53105
David Marshall Grant	128125
David Martin	28595
David Masajnik	nan
David Matranga	167795
David Mattey	nan
David Mazouz	1454743
David McBean	nan
David McBlain	nan
David McCabe	5597
David McCallum	3235219
David McCullough	655950
David McEvoy	nan
David McEwen	nan
David McHugh	9542
David McIlwraith	17337
David McIntosh	5574
David McKail	nan
David McKay	9532
David McKnight	3981
David McLean	6219
David McLeavy	nan
David McMahon	5197
David McNally	3546
David McNeil	6481
David McSwain	nan
David Melville	2115
David Mendenhall	353083
David Meyer	56477
David Michael	6499
David Michael O'Neill	nan
David Michael Sterling	nan
David Michaels	5050
David Michie	12926
David Michôd	317916
David Midthunder	nan
David Milchard	nan
David Millbern	2
David Milliner	nan
David Mitchealle	nan
David Mitchell	42361
David Mondaca	nan
David Moreau	13030
David Moreland	nan
David Moroni	1355
David Morris	15478
David Morrissey	1355012
David Morse	174400
David Moscow	614798
David Mottl	nan
David Mucci	nan
David Muff	nan
David Mulwa	6487
David Murgia	8636
David Murray	16149
David Myers	20628
David Müller	2543
David N. Donihue	6983
David Nance	7931
David Nathan Schwartz	nan
David Naughton	427397
David Neal	16116
David Neale	nan
David Nellist	1623
David Nelson	24159
David Newell	266385
David Newsom	32608
David Ngoombujarra	43596
David Nibley	nan
David Nichols	4117
David Niven	2565058
David Niven, Jr.	129519
David No	nan
David Norona	32172
David Novotný	5137
David Nykl	100875
David O'Connor	3075
David O'Hara	619939
David O'Malley	nan
David O. Russell	856999
David Oberkogler	nan
David Ogden Stiers	2621359
David Oliver	5932
David Olsen	14194
David Opatoshu	95754
David Ortiz	2490359
David Ortiz Angleró	nan
David Ossman	43008
David Ostrosky	40817
David Oxley	15629
David Oyelowo	2237374
David P. Smith	3090
David Packer	112837
David Paetkau	168783
David Palffy	196103
David Palmer	14683
David Parfitt	40671
David Parker	13282
David Partie	nan
David Pasquesi	168874
David Patrick Flemming	nan
David Patrick Kelly	946053
David Paul Grove	40152
David Pavao	nan
David Paymer	377221
David Pearse	nan
David Peel	5519
David Peraza	nan
David Percey	nan
David Perin	nan
David Perlow	nan
David Perry	18970
David Petersen	2468
David Petruzzi	nan
David Phillips	12870
David Pincus	8342
David Pitt	1986
David Pittu	31895
David Plant	4906
David Plimmer	nan
David Pollock	4618
David Polonsky	860
David Pompeii	nan
David Powell	5225
David Pressman	20407
David Price	42326
David Prince	8564
David Proctor	13817
David Protocarrero	nan
David Proval	374982
David Prowse	1479606
David Purdham	6474
David Quane	nan
David R. Ellis	105278
David R. Fisher	nan
David Rainey	278850
David Rakoff	194046
David Raksin	53613
David Ramsey	637503
David Rappaport	260485
David Rasche	304033
David Rasner	24
David Reale	90998
David Rees Snell	69636
David Regal	nan
David Reineke	nan
David Reivers	97956
David Rendall	6234
David Reynoso	58230
David Richmond-Peck	39692
David Rintoul	277732
David Riondino	5496
David Ritchie	8636
David Rittenhouse	286657
David Robb	162713
David Robbins	5812
David Roberson	nan
David Roberts	26271
David Roetman	nan
David Rollins	17444
David Roper	35631
David Ross	26930
David Ross Elliott	nan
David Ross Paterson	4919
David Roster	nan
David Rothauser	4
David Rott	nan
David Rounds	23169
David Rowlands	8579
David Roya	nan
David Rudman	123479
David Ryall	161333
David S. Cass Sr.	6543
David S. Chandler	nan
David S. Lee	11707
David S. Miller	52323
David Sage	13992
David Salles	570
David Sanders	65452
David Saracino	nan
David Sarvis	nan
David Savard	56480
David Schaal	2462
David Schechter	nan
David Scheller	5851
David Scheuer	nan
David Schiffer	nan
David Schneider	7262
David Schofield	3872
David Schramm	3953
David Schroeder	1914
David Schultz	8595
David Schwimmer	7162096
David Seemiller	nan
David Selburg	nan
David Selby	294039
David Selvas	7598
David Serrano	7042
David Shapiro	38551
David Shatraw	43566
David Shaughnessy	110723
David Sheiner	43775
David Sherrill	nan
David Sherwood	9439
David Shick	nan
David Shimwell	nan
David Shiner	2142
David Shumbris	nan
David Silva	2431262
David Sirk	nan
David Skoke	nan
David Snow	10854
David Soul	1296198
David Spade	5367890
David Sparrow	6390
David Spenser	17096
David Spielberg	98601
David St. James	31252
David Stambaugh	nan
David Starzyk	51414
David Stay	nan
David Steinberg	212046
David Sterne	53618
David Stevens	6576
David Stollery	70753
David Storch	nan
David Storey	115421
David Storm Newton	nan
David Stott	nan
David Strathairn	1641100
David Stravetis	nan
David Strickland	487915
David Stuart	4447
David Stuart Evans	nan
David Suchet	1754820
David Sullivan	32295
David Sumner	6223
David Sutcliffe	567676
David Swatling	nan
David Swift	3582
David T. Hardy	9065
David Taylor	66032
David Tennant	6514697
David Teo	nan
David Thewlis	4130352
David Thomson	11280
David Thornton	7108
David Threlfall	691405
David Timson	nan
David Tocci	nan
David Toguri	9717
David Tom	200187
David Tomack	nan
David Tomblin	20647
David Tomlinson	1037026
David Torrence	22322
David Tors	nan
David Tree	19560
David Trimble	235206
David Tristan Birkin	20860
David Troughton	276183
David Tsubouchi	14065
David Turba	3741
David Vadim	51709
David Valcin	28028
David Van Horn	nan
David Villa	2943331
David Villalpando	33311
David W. Allen	20655
David W. LeBlanc	nan
David W. Ross	20781
David W. Thompson	44259
David Wagner	36497
David Wain	364950
David Walbridge	830
David Wald	108133
David Walker	18694
David Wall	4341
David Wallace	16085
David Waller	10769
David Walliams	4901102
David Walrod	nan
David Walton	17377
David Warbeck	42162
David Ward	9337
David Warner	57868
David Warshofsky	162057
David Wayne	361659
David Wayne Black	nan
David Webb	60304
David Wells	315696
David Wenham	1822697
David Westhead	67808
David Weston	2303
David Wheeler	14463
David White	17231
David Whiteley	25041
David Wiegers	nan
David Wike	11668
David Wilk	nan
David Williams	74394
David Willis	6571
David Wilmot	78297
David Wilson	22572
David Wilson Barnes	21282
David Winning	29516
David Winter	3505
David Winters	7194
David Wohl	20134
David Wolfe	13392
David Wong	10453
David Wontner	nan
David Wood	12659
David Wu	90284
David Yates	944665
David Yelland	2809
David Yip	103625
David Yost	798269
David Young	22968
David Youse	nan
David Zahedian	nan
David Zappone	nan
David Zayas	564611
David Zelina	nan
David Zellner	62960
David Zelon	nan
David Zepeda	304084
David Zucker	12516
David de Keyser	43448
David quilter	nan
Davide Giacometti	nan
Davide Giordano	2846
Davide Manuli	nan
Davide Quatraro	nan
Davis C. Robertson	nan
Davis Kagenza	nan
Davis Kwizera	nan
Davis Roberts	31010
Davison Clark	nan
Davly Ilunga	nan
Davo Coria	nan
Davor Dujmović	47248
Davor Janjic	223
Davos Hanich	nan
Davy Burnaby	6856
Davy Jones	127935
Davy Kaye	42244
Davyd Harries	nan
Dawid Zawadzki	nan
Daws Butler	356214
Dawson France	nan
Dawson Millward	3443
Dax Flame	8
Dax Shepard	7681997
Dax Speakman	nan
Daya Alwis	1794
Daya Shankar Pandey	226364
Dayahang Rai	73677
Dayanand Shetty	485982
Dayne Rockwood	nan
Dayo Ade	31888
Dayo Wong	112671
Dayton Bard	nan
Dayton Callie	620068
Dayton Faulkner	nan
Dayton Lummis	30008
Dazhong Jia	nan
Dcota	nan
De'Angelo Wilson	128651
De'Aundre Bonds	250606
De'voreaux White	197776
DeForest Covan	11994
DeForest Kelley	1162309
DeRay Davis	880113
DeVaughn Nixon	171624
DeVeren Bookwalter	103967
DeWayne Jessie	125590
DeWitt Jennings	14953
DeWolf Hopper	150791
Deacon Conroy	nan
Deadlee	27232
Deakin	7055
Dean Alexandrou	nan
Dean Andrews	214541
Dean Armstrong	78384
Dean Balkwill	nan
Dean Barrett	5425
Dean Brewster	nan
Dean Brooks	51711
Dean Butler	6704
Dean Cain	3116803
Dean Cameron	188614
Dean Chekvala	nan
Dean Choe	nan
Dean Clark	5810
Dean Cochran	17632
Dean Collins	7968
Dean Cromer	nan
Dean Daley-Jones	nan
Dean Devlin	400855
Dean Duval	nan
Dean Edwards	81406
Dean F. Barnes	nan
Dean Francis	51017
Dean Fredericks	27423
Dean Geyer	412910
Dean Goodhill	4918
Dean Haglund	101149
Dean Harens	21564
Dean Harrington	801
Dean Hill	5367
Dean Hinche	nan
Dean J. West	nan
Dean Jagger	545163
Dean Jones	11484
Dean Kelly	8373
Dean Knowsley	nan
Dean Komure	nan
Dean Kreyling	nan
Dean Lennox Kelly	269846
Dean Lewis	715320
Dean Marshall	16894
Dean Martin	6119376
Dean Matthew Ronalds	nan
Dean Mauro	nan
Dean McDermott	1105713
Dean Miller	32676
Dean Monroe	nan
Dean N. Arevalo	nan
Dean Norris	1886932
Dean O'Gorman	264218
Dean Paraskevopoulos	nan
Dean Patrick Fleming	nan
Dean Paul Gibson	nan
Dean Paul Martin	1140406
Dean Potter	607018
Dean R. Miller	nan
Dean Reed	115281
Dean Scofield	20565
Dean Shek	68024
Dean Silvers	8662
Dean Sipling	nan
Dean Slater	3142
Dean Smith	619188
Dean Spencer	nan
Dean Stockwell	1479328
Dean Wareham	88812
Dean Wendt	49801
Dean Whitworth	nan
Dean Winters	2046039
Dean Wray	nan
Dean cook	376
Deance Wyatt	nan
Deane Geiken	nan
Deano Clavet	nan
Deb Mukherjee	330828
Debabrata Pal	nan
Debargo Sanyal	nan
Debesh Roychowdhury	nan
Debnath Saha	nan
Deboria Arrant	nan
Debraj Roy	1845
Debroy Somers	5695
Debu Bose	8245
Debu Bramha	nan
Dechen Thurman	nan
Decimo Cristiani	nan
Deckard Fontanes	nan
Declan Donnelly	1451885
Declan Joyce	nan
Declan Swift	nan
Deddy Mizwar	23246
Dee Bradley Baker	1116744
Dee Cooper	nan
Dee Dee Ramone	1071762
Dee Lampton	5208
Dee Pollock	nan
Dee Snider	1176539
Deems Taylor	81242
Deep Dhillon	161760
Deep Katdare	124524
Deep Raj Rana	nan
Deep Roy	990596
Deepak	119173
Deepak Chopra	1963059
Deepak Dadhwal	nan
Deepak Dobriyal	565625
Deepak J.D	nan
Deepak Parashar	202312
Deepak Seth	1
Deepak Shirke	208091
Deepak Tijori	607524
Deepan Chakkaravarthi	nan
Deepankar De	96772
Deepraj Rana	134043
Deezer D	70781
Defu Du	nan
Dehl Berti	37554
Deion Sanders	4925258
Deitrick Haddon	208906
Dejan Angelov	nan
Dejan Aćimović	14823
Dejan Dubajic	nan
Dejan Spasic	nan
Dejan Čukić	34074
Deka Partum	nan
Deke Anderson	5913
Deke Garner	nan
Del 'Sonny' West	nan
Del Close	278298
Del Galloway	nan
Del Henney	66051
Del Howison	5432
Del Kuhn	nan
Del Moore	51063
Del Negro	4490
Del Pentecost	nan
Del Reeves	76123
Del Russel	7338
Del Shores	52706
Del Synnott	193470
Del Zamora	1
Delaney Bramlett	187098
Delaney Williams	139798
Delhi Ganesh	377219
Delhi Kumar	159533
Deligeer	nan
Dell Henderson	21152
Dell Russell	nan
Delmar Watson	23971
Delmer Daves	64107
Delroy Lindo	1001672
Delvin Brooks	nan
Dem Rădulescu	34207
Demeter Bitenc	19047
Demetre Georgalas	nan
Demetri Goritsas	nan
Demetri Martin	873305
Demetrios Myra	nan
Demetrius Joyette	58410
Demetrius Navarro	24101
Demian Lichtenstein	nan
Demir Gökgöl	5869
Demir Karahan	nan
Demián Bichir	1738682
Demo Tanaka	nan
Demond Wilson	1081319
Dempsey Pappion	13751
Dempsey Silva	nan
Den Kunikata	nan
Denden	20804
Deney Terrio	203339
Deng Ba Te Er	nan
Deng Chao	443222
Denholm Elliott	1137879
Deni Dadaev	nan
Denis Arndt	35999
Denis Berkfeldt	nan
Denis Bernard	1600
Denis Bespalyy	nan
Denis Bouchard	nan
Denis Boulankine	nan
Denis Braccini	5000
Denis Cacheux	nan
Denis Carey	1600
Denis Conway	1137
Denis Dallan	5826
Denis Davey	nan
Denis Dupont	7243
Denis Fasolo	nan
Denis Forest	66569
Denis Fouqueray	nan
Denis Kang	188960
Denis Khoroshko	2227
Denis Lavant	118542
Denis Lawson	924687
Denis Leary	1884664
Denis Lill	126635
Denis Manuel	nan
Denis Menochet	21141
Denis Moiseenko	nan
Denis Moschitto	34292
Denis Nsanzamahoro	3365
Denis O'Dea	52681
Denis O'Hare	1374599
Denis Podalydès	30515
Denis Quilley	88984
Denis Rafter	nan
Denis Sadier	nan
Denis Serdyukov	nan
Denis Shaw	26540
Denis Simpson	47601
Denis Torre	nan
Denis Vauthier	nan
Deniz Akdeniz	165901
Deniz Güngören	nan
Deniz Oral	nan
Denjirô Ôkôchi	1592
Denmei Suzuki	4562
Dennis Akayama	8051
Dennis Alexio	341990
Dennis Arundell	6568
Dennis Bailey	2866
Dennis Banks	226690
Dennis Berry	8816
Dennis Bertsch	nan
Dennis Boutsikaris	308873
Dennis Burkley	217703
Dennis C. Miller Jr.	nan
Dennis Chan	2
Dennis Chew	66867
Dennis Chinnery	11975
Dennis Christopher	534035
Dennis Cole	519986
Dennis Cross	24350
Dennis Danell	67064
Dennis Day	375858
Dennis DeYoung	819360
Dennis Deal	nan
Dennis Dimster	nan
Dennis Dugan	468291
Dennis Dun	182631
Dennis Dupont	nan
Dennis Farina	1478929
Dennis Fimple	161675
Dennis Flemion	25660
Dennis Folbigge	nan
Dennis Franz	972387
Dennis Gagomiros	nan
Dennis Gunn	nan
Dennis Hadley	nan
Dennis Haskins	360670
Dennis Hayden	1630
Dennis Haysbert	1871976
Dennis Hearn	nan
Dennis Hoey	50490
Dennis Hof	1066567
Dennis Holahan	278664
Dennis Holnagel	nan
Dennis Hopper	3383186
Dennis Howard	5703
Dennis Hurley	304
Dennis James	121608
Dennis Kinard	nan
Dennis King	19341
Dennis Kucinich	649541
Dennis L.A. White	20883
Dennis Larden	nan
Dennis Lau	7158
Dennis Lee Kelly	nan
Dennis Letts	38411
Dennis Lipscomb	68632
Dennis Mak	9973
Dennis McLaughlin	2006
Dennis Miller	1102619
Dennis Moore	29001
Dennis Morgan	346779
Dennis Moynahan	nan
Dennis Neal	nan
Dennis Neilson-Terry	11762
Dennis O'Flaherty	nan
Dennis O'Keefe	136512
Dennis O'Neill	4276
Dennis Padilla	237476
Dennis Paladino	nan
Dennis Patrick	78002
Dennis Pinto	nan
Dennis Price	224292
Dennis Quaid	7389500
Dennis Rodman	6879978
Dennis Rudge	nan
Dennis Storhøi	58264
Dennis Stouffer	nan
Dennis Trillo	218032
Dennis Vance	5314
Dennis Waterman	948470
Dennis Weaver	1326327
Dennis Wilson	2775459
Dennis Winston	16183
Dennis Wyndham	9808
Dennis Yen	nan
Denny Anthony	nan
Denny Doherty	1101387
Denny Kirkwood	19393
Denny Miller	251669
Denoy De Oliveira	nan
Denton Blane Everett	1
Denver Hixon	nan
Denver Mattson	nan
Denver Pyle	990146
Denys Arcand	86779
Denys Coop	8377
Denys Hawthorne	20732
Denzel Washington	10741864
Denzel Whitaker	424291
Deobia Oparei	65094
Deon Richmond	440343
Depierre	nan
Deran Sarafian	46449
Derek Alvarado	nan
Derek Barton	48366
Derek Basco	8
Derek Benfield	73369
Derek Blomfield	19512
Derek Bond	52408
Derek Brewer	8044
Derek Bush	nan
Derek Cameron	15623
Derek Cecil	192803
Derek Deadman	64057
Derek Farr	78676
Derek Fowlds	482274
Derek Francis	53369
Derek Godfrey	17724
Derek Greene	nan
Derek Griffiths	205379
Derek Halligan	nan
Derek Hamilton	25616
Derek Handley	34404
Derek Jacobi	1835728
Derek Jarman	372638
Derek Keaton	2603
Derek Keurvorst	nan
Derek Kirk Kim	12831
Derek Klein	1045
Derek Kwok	25230
Derek Lamb	9652
Derek Leckenby	86825
Derek Lee	8154
Derek Lee Nixon	20984
Derek Lindeman	nan
Derek Long	3853
Derek Lord	14521
Derek Lucci	nan
Derek Luke	223160
Derek Magyar	51513
Derek Martin	97443
Derek McGrath	121380
Derek Mears	476203
Derek Miller	31413
Derek Mio	76450
Derek Morgan	8419
Derek Neal	nan
Derek Newark	51363
Derek Nimmo	155010
Derek O'Brien	5472
Derek Oldham	7919
Derek Osedach	nan
Derek Phillips	3160
Derek Phipps	nan
Derek Prentice	nan
Derek Ramsay	267752
Derek Richardson	16997
Derek Royle	99370
Derek Rydall	18022
Derek Shizuto	nan
Derek Southers	nan
Derek Stephen Prince	145483
Derek Sydney	nan
Derek Tansley	nan
Derek Thompson	11890
Derek Ting	nan
Derek Velez Partridge	nan
Derek Waters	416085
Derek Webster	29071
Derek Yee	71712
Derek de Lint	77179
Deric Wan	71221
Derick Karlton Grant	nan
Derick Snow	11
Derk Cheetwood	34891
Dermot Crowley	221227
Dermot Healy	18576
Dermot Kelly	6523
Dermot Kerrigan	nan
Dermot Martin	nan
Dermot Morgan	737583
Dermot Mulroney	4011026
Dermot Walsh	90104
Deron McBee	136344
Deron Miller	156943
Derrel Maury	nan
Derren Nesbitt	253467
Derrick Baskin	42550
Derrick De Marney	29525
Derrick Denicola	nan
Derrick Hanson	nan
Derrick Jensen	104753
Derrick Jones	7516
Derrick O'Connor	147798
Derrick Sanders	nan
Derrick Sherwin	32746
Derrick Shore	1
Derrick Simmons	6636
Derrick Stanton	nan
Derroll Adams	24903
Derryn Hinch	203662
Dervis Ward	nan
Derwin Jordan	577
Deryck Barnes	nan
Deryck Guyler	120764
Deryck Whibley	1584864
Des Braiden	nan
Des Hamilton	18609
Des Keogh	14589
Des McKenna	nan
Des Smith	1469
Desai	152514
Desean Terry	14512
Deshava Apachee	nan
Deshun Wang	nan
Desi Arnaz	4471927
Desi Arnaz, Jr.	793327
Desiree Malonga	187
Desmin Borges	147214
Desmond Askew	74410
Desmond Barrit	29555
Desmond Davies	nan
Desmond Dhooge	nan
Desmond Dube	70892
Desmond Harrington	1254948
Desmond Kelly	7466
Desmond Llewelyn	638425
Desmond Mullen	3716
Desmond Roberts	6122
Desmond Tester	22540
Desmond Tutu	1920181
Deteso Tomo	nan
Detlef Bothe	3754
Detlev Buck	22851
Dev	102002
Dev Anand	1728088
Dev Gill	170218
Dev Kishan	1
Dev Kumar	37703
Dev Patel	6449989
Dev Sagoo	nan
Devadas Kanakala	149314
Devan	16029
Devan Leos	8733
Devan Richardson	nan
Devar	110567
Devaraj	290040
Devarak	nan
Devaskar	nan
Deven Bhojani	384362
Deven Shrivastav	nan
Deven Verma	334915
Devendra Banhart	816738
Devendra Khandelwal	271
Devi Bragalini	nan
Devi Charan	nan
Devi Das	nan
Devi Mukherjee	nan
Devid Striesow	34435
Devin Brochu	6
Devin Douglas Drewitz	nan
Devin Eggleston	nan
Devin Goldenberg	nan
Devin Keaton	nan
Devin McGinn	nan
Devin Oatway	nan
Devin Ratray	691135
Devin Reeve	nan
Devin T. Quin	nan
Devinder Daman	nan
Devlin Burton	nan
Devon Alan	2048
Devon Anderson	73825
Devon Bostick	1081615
Devon Brown	1071
Devon Conti	nan
Devon D. Foy	nan
Devon Gearhart	60994
Devon Graye	311086
Devon Gummersall	154978
Devon Jorlett	nan
Devon Murray	252331
Devon Rumrill	nan
Devon Sawa	1771159
Devon Song	9725
